id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428741,2019-01-25,000001,Vente,510000,30,,RUE AUGUSTE DELAUNE,0400,95100,95018,Argenteuil,95,,,95018000BX0422,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,782,2.23227,48.935571
2019-428742,2019-01-21,000001,Vente,195000,62,,AV STALINGRAD,4900,95100,95018,Argenteuil,95,,,95018000BE0469,,,,,,,,,,,,,0,1,Maison,36,2,S,sols,,,465,2.26394,48.950485
2019-428743,2019-01-14,000001,Vente,190450,9002,,ALL DES NYMPHEAS,1501,95870,95063,Bezons,95,,,95063000AI0568,,,79,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.222588,48.93062
2019-428743,2019-01-14,000001,Vente,190450,15,,ALL DES NYMPHEAS,1501,95870,95063,Bezons,95,,,95063000AI0568,,,14,60.42,150,,,,,,,,2,2,Appartement,60,3,,,,,,2.222588,48.93062
2019-428744,2019-01-18,000001,Vente,398000,30,,RUE DU DAUPHINE,1650,95100,95018,Argenteuil,95,,,95018000AH0957,,,,,,,,,,,,,0,4,Local industriel. commercial ou assimilé,92,0,S,sols,,,825,2.244797,48.964763
2019-428744,2019-01-18,000001,Vente,398000,30,,RUE DU DAUPHINE,1650,95100,95018,Argenteuil,95,,,95018000AH0957,,,,,,,,,,,,,0,1,Maison,165,6,S,sols,,,825,2.244797,48.964763
2019-428745,2019-01-29,000001,Vente,345000,43,,RUE PARMENTIER,1460,95870,95063,Bezons,95,,,95063000AH0683,,,,,,,,,,,,,0,1,Maison,80,4,S,sols,,,530,2.214685,48.931011
2019-428745,2019-01-29,000001,Vente,345000,43,,RUE PARMENTIER,1460,95870,95063,Bezons,95,,,95063000AH0685,,,,,,,,,,,,,0,,,,,S,sols,,,40,2.214846,48.931107
2019-428746,2019-01-28,000001,Vente,80000,112,,RUE DE CALAIS,0950,95100,95018,Argenteuil,95,,,95018000BL0223,,,2,47.53,,,,,,,,,1,2,Appartement,70,2,,,,,,2.242115,48.946646
2019-428747,2019-01-24,000001,Vente,323500,57,,RUE ETIENNE CHEVALIER,2030,95100,95018,Argenteuil,95,,,95018000AZ0225,,,,,,,,,,,,,0,1,Maison,61,3,S,sols,,,230,2.245784,48.951268
2019-428748,2019-01-24,000001,Vente,195000,3,,SQ MICHELET,3589,95100,95018,Argenteuil,95,,,95018000BK0461,,,99,79.98,,,,,,,,,1,2,Appartement,76,4,,,,,,2.251853,48.947486
2019-428749,2019-01-18,000001,Vente,156000,25,,RUE PIERRE LOTI,1615,95110,95582,Sannois,95,,,95582000AC0436,,,181,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.2454,48.979914
2019-428749,2019-01-18,000001,Vente,156000,25,,RUE PIERRE LOTI,1615,95110,95582,Sannois,95,,,95582000AC0436,,,151,,231,,,,,,,,2,2,Appartement,47,2,,,,,,2.2454,48.979914
2019-428750,2019-02-04,000001,Vente,27000,6,,RUE GUSTAVE CAILLEBOTTE,2499,95100,95018,Argenteuil,95,,,95018000BS1037,,,56,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.229849,48.940617
2019-428750,2019-02-04,000001,Vente,27000,6,,RUE GUSTAVE CAILLEBOTTE,2499,95100,95018,Argenteuil,95,,,95018000BS1037,,,49,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.229849,48.940617
2019-428751,2019-02-06,000001,Vente,154000,7,,MAIL JEAN BAPTISTE POQUELIN,0844,95220,95306,Herblay-sur-Seine,95,,,95306000BS0486,,,29,,,,,,,,,,1,2,Appartement,38,2,,,,,,2.127345,49.00339
2019-428751,2019-02-06,000001,Vente,154000,7,,MAIL JEAN BAPTISTE POQUELIN,0844,95220,95306,Herblay-sur-Seine,95,,,95306000BS0486,,,84,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.127345,49.00339
2019-428752,2019-02-01,000001,Vente,183185,154,,RUE MAURICE BERTEAUX,1300,95870,95063,Bezons,95,,,95063000AD0218,,,344,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.208267,48.930906
2019-428752,2019-02-01,000001,Vente,183185,154,,RUE MAURICE BERTEAUX,1300,95870,95063,Bezons,95,,,95063000AD0218,,,145,,178,,,,,,,,2,2,Appartement,66,3,,,,,,2.208267,48.930906
2019-428753,2019-02-08,000001,Vente,385000,13,,RUE PASTEUR,4060,95100,95018,Argenteuil,95,,,95018000AS0555,,,21,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.262415,48.953971
2019-428753,2019-02-08,000001,Vente,385000,13,,RUE PASTEUR,4060,95100,95018,Argenteuil,95,,,95018000AS0555,,,8,,,,,,,,,,1,2,Appartement,118,3,,,,,,2.262415,48.953971
2019-428754,2019-02-08,000001,Vente,375000,96,,RUE DE L AGRICULTURE,0050,95870,95063,Bezons,95,,,95063000AH0083,,,,,,,,,,,,,0,1,Maison,130,4,S,sols,,,262,2.216584,48.931829
2019-428755,2019-01-25,000001,Vente,452500,67,B,RUE ALBERT 1ER,0075,95870,95063,Bezons,95,,,95063000AD1102,,,,,,,,,,,,,0,1,Maison,127,5,S,sols,,,481,2.203972,48.931808
2019-428756,2019-02-05,000001,Vente,340000,20,,RUE BOIELDIEU,0130,95240,95176,Cormeilles-en-Parisis,95,,,95176000AW0168,,,,,,,,,,,,,0,1,Maison,71,4,S,sols,,,313,2.192695,48.96959
2019-428757,2019-02-14,000001,Vente en l'état futur d'achèvement,226000,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,14133,42.27,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428758,2019-01-31,000001,Vente,77500,35,,RUE D ORGEMONT,3933,95100,95018,Argenteuil,95,,,95018000AS0635,,,,,,,,,,,,,0,1,Maison,110,3,S,sols,,,423,2.267239,48.955249
2019-428759,2019-02-01,000001,Vente,251270,47,,RUE DU TROUPEAU,5050,95100,95018,Argenteuil,95,,,95018000CE0194,,,,,,,,,,,,,0,1,Maison,95,4,S,sols,,,208,2.223277,48.944029
2019-428760,2019-01-31,000001,Vente,185000,15,,BD JEANNE D ARC,2820,95100,95018,Argenteuil,95,,,95018000BM0015,,,7,62.95,,,,,,,,,1,2,Appartement,63,3,,,,,,2.246657,48.944883
2019-428760,2019-01-31,000001,Vente,185000,15,,BD JEANNE D ARC,2820,95100,95018,Argenteuil,95,,,95018000BM0015,,,57,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.246657,48.944883
2019-428761,2019-02-08,000001,Vente,122000,18,,RUE DE LA BERTHIE,0280,95870,95063,Bezons,95,,,95063000AB0390,,,82,,,,,,,,,,1,2,Appartement,38,2,,,,,,2.202822,48.93658
2019-428762,2019-02-01,000001,Vente,170000,138,,AV JEAN JAURES,2800,95100,95018,Argenteuil,95,,,95018000BS1250,,,204,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.226689,48.940398
2019-428762,2019-02-01,000001,Vente,170000,138,,AV JEAN JAURES,2800,95100,95018,Argenteuil,95,,,95018000BS1250,,,93,,,,,,,,,,1,2,Appartement,57,3,,,,,,2.226689,48.940398
2019-428763,2019-02-14,000001,Vente en l'état futur d'achèvement,232000,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,14006,,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428763,2019-02-14,000001,Vente en l'état futur d'achèvement,232000,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,4044,,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428764,2019-02-05,000001,Vente en l'état futur d'achèvement,329783,65,,RUE MAURICE BERTEAUX,1300,95870,95063,Bezons,95,,,95063000AK0180,,,5,,,,,,,,,,1,,,,,,,,,,2.213845,48.925539
2019-428764,2019-02-05,000001,Vente en l'état futur d'achèvement,329783,65,,RUE MAURICE BERTEAUX,1300,95870,95063,Bezons,95,,,95063000AK0180,,,86,,,,,,,,,,1,,,,,,,,,,2.213845,48.925539
2019-428765,2019-02-14,000001,Vente en l'état futur d'achèvement,196276,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,14112,,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428766,2019-01-30,000001,Vente en l'état futur d'achèvement,224000,99,,RUE DU MOULIN SARRAZIN,3730,95100,95018,Argenteuil,95,,,95018000BS0766,,,143,,,,,,,,,,1,,,,,,,,,,2.228629,48.94148
2019-428766,2019-01-30,000001,Vente en l'état futur d'achèvement,224000,99,,RUE DU MOULIN SARRAZIN,3730,95100,95018,Argenteuil,95,,,95018000BS0766,,,624,,,,,,,,,,1,,,,,,,,,,2.228629,48.94148
2019-428766,2019-01-30,000001,Vente en l'état futur d'achèvement,224000,99,,RUE DU MOULIN SARRAZIN,3730,95100,95018,Argenteuil,95,,,95018000BS0766,,,625,,,,,,,,,,1,,,,,,,,,,2.228629,48.94148
2019-428767,2019-01-17,000001,Vente,360000,,,RUE DE L ANGOUMOIS,0240,95100,95018,Argenteuil,95,,,95018000CS0657,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,RUE,Rue,1131,2.206225,48.956511
2019-428767,2019-01-17,000001,Vente,360000,,,RUE DE L ANGOUMOIS,0240,95100,95018,Argenteuil,95,,,95018000CS0658,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,313,2.206211,48.956413
2019-428767,2019-01-17,000001,Vente,360000,,,LA FOSSE AUX LOUPS NORD,B011,95100,95018,Argenteuil,95,,,95018000CS0678,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,2145,2.205901,48.956248
2019-428768,2019-02-13,000001,Vente en l'état futur d'achèvement,297750,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,35011,,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428768,2019-02-13,000001,Vente en l'état futur d'achèvement,297750,,,RUE FRANCIS DE PRESSENSE,0730,95870,95063,Bezons,95,,,95063000AH0371,,,20023,,,,,,,,,,1,,,,,,,,,,2.215476,48.928327
2019-428769,2019-02-07,000001,Vente,172000,,,LES GROUETTES,B021,95370,95424,Montigny-lès-Cormeilles,95,,,95424000AN0997,,,,,,,,,,,,,0,,,,,BT,taillis simples,,,192,2.196821,49.003599
2019-428770,2019-02-14,000001,Vente,216350,5,,RUE DE L ABBE COTTRET,0003,95110,95582,Sannois,95,,,95582000AR0190,,,114,,122,77.62,,,,,,,2,2,Appartement,78,4,,,,,,2.239892,48.967845
2019-428770,2019-02-14,000001,Vente,216350,22,,RUE DU GRAND PRIEUR,1000,95110,95582,Sannois,95,,,95582000AR0190,,,28,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.239892,48.967845
2019-428771,2019-02-06,000001,Vente,103000,90,,RUE DUGUAY,1830,95100,95018,Argenteuil,95,,,95018000BT0510,,,24,,,,,,,,,,1,2,Appartement,30,2,,,,,,2.235616,48.936482
2019-428771,2019-02-06,000001,Vente,103000,90,,RUE DUGUAY,1830,95100,95018,Argenteuil,95,,,95018000BT0510,,,29,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.235616,48.936482
2019-428772,2019-02-05,000001,Vente,137000,74,,AV JEAN JAURES,2800,95100,95018,Argenteuil,95,,,95018000BS0622,,,126,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.232021,48.940299
2019-428772,2019-02-05,000001,Vente,137000,74,,AV JEAN JAURES,2800,95100,95018,Argenteuil,95,,,95018000BS0622,,,6,42.41,84,,,,,,,,2,2,Appartement,42,1,,,,,,2.232021,48.940299
2019-428773,2019-02-01,000001,Vente,209000,68,,IMP HENRI VASSEUR,2589,95100,95018,Argenteuil,95,,,95018000BE0454,,,,,,,,,,,,,0,1,Maison,47,3,S,sols,,,208,2.265171,48.950089
2019-428774,2019-02-01,000001,Vente,300000,7,,RUE DU NIVERNAIS,3800,95100,95018,Argenteuil,95,,,95018000AE0325,,,,,,,,,,,,,0,1,Maison,73,4,S,sols,,,277,2.235112,48.959233
2019-428775,2019-01-18,000002,Vente,252750,9,,RUE DES CHAMPIOUX,1140,95100,95018,Argenteuil,95,,,95018000CD1056,,,,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,321,2.222576,48.941988
2019-428775,2019-01-18,000002,Vente,252750,9,,RUE DES CHAMPIOUX,1140,95100,95018,Argenteuil,95,,,95018000CD1056,,,,,,,,,,,,,0,2,Appartement,27,2,S,sols,,,321,2.222576,48.941988
2019-428775,2019-01-18,000002,Vente,252750,9,,RUE DES CHAMPIOUX,1140,95100,95018,Argenteuil,95,,,95018000CD1056,,,,,,,,,,,,,0,2,Appartement,27,2,S,sols,,,321,2.222576,48.941988
2019-428775,2019-01-18,000002,Vente,252750,9,B,RUE DES CHAMPIOUX,1140,95100,95018,Argenteuil,95,,,95018000CD1147,,,,,,,,,,,,,0,,,,,S,sols,,,14,2.222492,48.942115
2019-428776,2019-02-01,000001,Vente,400000,12,,RUE ANATOLE FRANCE,0010,95370,95424,Montigny-lès-Cormeilles,95,,,95424000AI0344,,,,,,,,,,,,,0,1,Maison,109,5,S,sols,,,480,2.186106,48.988813
2019-428777,2019-02-01,000001,Vente,368830,143,,QUAI DE SEINE,0151,95530,95257,La Frette-sur-Seine,95,,,95257000AC0065,,,,,,,,,,,,,0,1,Maison,98,3,S,sols,,,450,2.169081,48.983372
2019-428778,2019-02-12,000001,Vente,378000,30,,RUE ROBERT CAPA,1181,95240,95176,Cormeilles-en-Parisis,95,,,95176000AO0838,,,20,,,,,,,,,,1,1,Maison,92,5,,,,,,2.19862,48.956184
2019-428779,2019-01-22,000001,Vente,5949.6,,,CHE DU CLOS GARNIER,0290,95240,95176,Cormeilles-en-Parisis,95,,,95176000AI0576,,,,,,,,,,,,,0,,,,,T,terres,,,746,2.210741,48.971309
2019-428780,2019-01-21,000001,Vente,195000,8,,RUE DE MONTESSON,1370,95870,95063,Bezons,95,,,95063000AE0740,,,202,63.56,,,,,,,,,1,2,Appartement,62,3,,,,,,2.206801,48.923576
2019-428780,2019-01-21,000001,Vente,195000,8,,RUE DE MONTESSON,1370,95870,95063,Bezons,95,,,95063000AE0740,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.206801,48.923576
2019-428781,2019-01-31,000001,Vente,330000,2,B,RUE DES FRERES BONNEFF,0740,95870,95063,Bezons,95,,,95063000AE1141,,,1,151.93,,,,,,,,,1,2,Appartement,140,6,,,,,,2.21403,48.927025
2019-428782,2019-01-22,000002,Vente,1,,,LES CHEMINS DE CORMEILLES,B021,95240,95176,Cormeilles-en-Parisis,95,,,95176000AR0950,,,,,,,,,,,,,0,,,,,VE,vergers,,,8,,
2019-428783,2019-02-12,000001,Vente,159000,25,,RUE PIERRE LOTI,1615,95110,95582,Sannois,95,,,95582000AC0436,,,192,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.2454,48.979914
2019-428783,2019-02-12,000001,Vente,159000,25,,RUE PIERRE LOTI,1615,95110,95582,Sannois,95,,,95582000AC0436,,,150,,212,,,,,,,,2,2,Appartement,57,2,,,,,,2.2454,48.979914
2019-428784,2019-02-12,000001,Vente,113500,27,,RTE DE PONTOISE,4360,95100,95018,Argenteuil,95,,,95018000CH0624,,,72,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.205948,48.942027
2019-428784,2019-02-12,000001,Vente,113500,8,,RUE DE LUTECE,3285,95100,95018,Argenteuil,95,,,95018000CH0624,,,22,,,,,,,,,,1,2,Appartement,34,2,,,,,,2.205948,48.942027
2019-428785,2019-02-05,000001,Vente,334000,20,,AV DE LA SOURCE,1960,95110,95582,Sannois,95,,,95582000AB0170,,,,,,,,,,,,,0,1,Maison,95,1,S,sols,,,418,2.235871,48.982464
2019-428786,2019-01-25,000001,Vente,265000,40,,QUAI DU GENIE,0625,95220,95306,Herblay-sur-Seine,95,,,95306000BK0282,,,234,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.149027,48.990025
2019-428786,2019-01-25,000001,Vente,265000,40,,QUAI DU GENIE,0625,95220,95306,Herblay-sur-Seine,95,,,95306000BK0282,,,213,,247,,,,,,,,2,2,Appartement,74,3,,,,,,2.149027,48.990025
2019-428787,2019-01-30,000001,Vente,141500,24,,RUE DE PARIS,1070,95220,95306,Herblay-sur-Seine,95,,,95306000AY0397,,,13,48.3,,,,,,,,,1,2,Appartement,48,2,,,,,,2.168508,48.991793
2019-428787,2019-01-30,000001,Vente,141500,24,,RUE DE PARIS,1070,95220,95306,Herblay-sur-Seine,95,,,95306000AY0397,,,8,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.168508,48.991793
2019-428788,2019-01-30,000001,Vente,96000,81,,RUE DE PARIS,1070,95220,95306,Herblay-sur-Seine,95,,,95306000AX0371,,,15,,7,23.61,,,,,,,2,2,Appartement,37,1,,,,,,2.171094,48.993087
2019-428789,2019-01-31,000001,Vente,230000,9001,,RUE GUY PATIN,0660,95240,95176,Cormeilles-en-Parisis,95,,,95176000AE0670,,,201,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.202939,48.980277
2019-428789,2019-01-31,000001,Vente,230000,15,,RUE GUY PATIN,0660,95240,95176,Cormeilles-en-Parisis,95,,,95176000AE0670,,,25,85.23,,,,,,,,,1,2,Appartement,82,4,,,,,,2.202939,48.980277
2019-428790,2019-02-01,000001,Vente,334900,19,,RUE DU MURGER DE GAILLON,0938,95220,95306,Herblay-sur-Seine,95,,,95306000ZO0138,,,,,,,,,,,,,0,1,Maison,74,4,S,sols,,,229,2.141276,48.994862
2019-428790,2019-02-01,000001,Vente,334900,,,CHE DE CONFLANS,0269,95220,95306,Herblay-sur-Seine,95,,,95306000ZO0266,,,,,,,,,,,,,0,,,,,S,sols,,,35,2.141402,48.994812
2019-428791,2019-01-31,000001,Vente,270000,22,,RUE D EPINAY,1940,95100,95018,Argenteuil,95,,,95018000BD0453,,,,,,,,,,,,,0,1,Maison,72,4,S,sols,,,142,2.262787,48.948621
2019-428792,2019-02-11,000001,Vente en l'état futur d'achèvement,197000,7,,AV CHARLES,0460,95870,95063,Bezons,95,,,95063000AB0090,,,125,,,,,,,,,,1,,,,,,,,,,2.208581,48.935572
2019-428792,2019-02-11,000001,Vente en l'état futur d'achèvement,197000,7,,AV CHARLES,0460,95870,95063,Bezons,95,,,95063000AB0090,,,25,,,,,,,,,,1,,,,,,,,,,2.208581,48.935572
2019-428793,2019-02-11,000001,Vente,148000,74,,RUE RENE BENAY,1215,95220,95306,Herblay-sur-Seine,95,,,95306000AV0903,,,117,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.193684,49.003233
2019-428793,2019-02-11,000001,Vente,148000,74,,RUE RENE BENAY,1215,95220,95306,Herblay-sur-Seine,95,,,95306000AV0903,,,12,,,,,,,,,,1,2,Appartement,42,2,,,,,,2.193684,49.003233
2019-428794,2019-02-12,000001,Vente en l'état futur d'achèvement,211000,7,,AV CHARLES,0460,95870,95063,Bezons,95,,,95063000AB0090,,,84,,,,,,,,,,1,,,,,,,,,,2.208581,48.935572
2019-428794,2019-02-12,000001,Vente en l'état futur d'achèvement,211000,7,,AV CHARLES,0460,95870,95063,Bezons,95,,,95063000AB0090,,,42,,,,,,,,,,1,,,,,,,,,,2.208581,48.935572
2019-428795,2019-01-29,000001,Vente en l'état futur d'achèvement,214000,,,,,,95063,Bezons,95,,,95063000AK0204,,,1275,,,,,,,,,,1,,,,,,,,,,2.215498,48.925284
2019-428795,2019-01-29,000001,Vente en l'état futur d'achèvement,214000,,,,,,95063,Bezons,95,,,95063000AK0204,,,1315,,,,,,,,,,1,,,,,,,,,,2.215498,48.925284
2019-428795,2019-01-29,000001,Vente en l'état futur d'achèvement,214000,,,,,,95063,Bezons,95,,,95063000AK0204,,,1126,,,,,,,,,,1,,,,,,,,,,2.215498,48.925284
2019-428795,2019-01-29,000001,Vente en l'état futur d'achèvement,214000,,,,,,95063,Bezons,95,,,95063000AK0204,,,1085,,,,,,,,,,1,,,,,,,,,,2.215498,48.925284
2019-428796,2019-01-24,000001,Vente,142000,5,B,RUE CARNOT,0180,95240,95176,Cormeilles-en-Parisis,95,,,95176000AW0222,,,6,,8,,,,,,,,2,2,Appartement,43,3,,,,,,2.197983,48.97092
2019-428797,2019-01-31,000001,Vente en l'état futur d'achèvement,217514,73,,RUE EMILE ZOLA,0620,95870,95063,Bezons,95,,,95063000AE1253,,,11,,,,,,,,,,1,,,,,,,,,,2.206159,48.923465
2019-428797,2019-01-31,000001,Vente en l'état futur d'achèvement,217514,73,,RUE EMILE ZOLA,0620,95870,95063,Bezons,95,,,95063000AE1253,,,144,,,,,,,,,,1,,,,,,,,,,2.206159,48.923465
2019-428798,2019-01-25,000001,Vente,16000,29,,RUE JULES VERNE,0745,95240,95176,Cormeilles-en-Parisis,95,,,95176000AP1033,,,853,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.190141,48.958154
2019-428798,2019-01-25,000001,Vente,16000,29,,RUE JULES VERNE,0745,95240,95176,Cormeilles-en-Parisis,95,,,95176000AP1033,,,935,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.190141,48.958154
2019-428799,2019-01-25,000001,Vente,87000,117,,RUE GABRIEL PERI,0570,95240,95176,Cormeilles-en-Parisis,95,,,95176000AE0062,,,11,27.8,8,,,,,,,,2,1,Maison,117,4,,,,,,2.20321,48.977194
2019-428800,2019-01-25,000001,Vente en l'état futur d'achèvement,202464,,,,,,95018,Argenteuil,95,,,95018000BX0611,,,70,,,,,,,,,,1,,,,,,,,,,,
2019-428800,2019-01-25,000001,Vente en l'état futur d'achèvement,202464,,,,,,95018,Argenteuil,95,,,95018000BX0611,,,88,,,,,,,,,,1,,,,,,,,,,,
2019-428801,2019-01-23,000001,Vente en l'état futur d'achèvement,290000,,,LA CROIX BERTY,B028,95240,95176,Cormeilles-en-Parisis,95,,,95176000AP1677,,,705,,,,,,,,,,1,,,,,,,,,,2.192673,48.957977
2019-428801,2019-01-23,000001,Vente en l'état futur d'achèvement,290000,,,LA CROIX BERTY,B028,95240,95176,Cormeilles-en-Parisis,95,,,95176000AP1677,,,204,,,,,,,,,,1,,,,,,,,,,2.192673,48.957977
2019-428801,2019-01-23,000001,Vente en l'état futur d'achèvement,290000,,,LA CROIX BERTY,B028,95240,95176,Cormeilles-en-Parisis,95,,,95176000AP1677,,,704,,,,,,,,,,1,,,,,,,,,,2.192673,48.957977
2019-428802,2019-02-12,000001,Vente,11000,1,B,RUE AIME CESAIRE,0065,95870,95063,Bezons,95,,,95063000AL0257,,,238,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.221369,48.923613
2019-428803,2019-02-12,000001,Vente,350000,3,,IMP SGANARELLE,1236,95220,95306,Herblay-sur-Seine,95,,,95306000ZS0055,,,,,,,,,,,,,0,1,Maison,77,4,S,sols,,,159,2.126606,49.001814
2019-428804,2019-01-24,000001,Vente,30000,,,RUE BAVARD,0550,95100,95018,Argenteuil,95,,,95018000AD1552,,,,,,,,,,,,,0,,,,,AB,terrains a bâtir,,,179,2.230909,48.95768
2019-428805,2019-01-28,000001,Vente,114000,19,,RUE HENRI VASSEUR,2590,95100,95018,Argenteuil,95,,,95018000BD0539,,,121,,173,,,,,,,,2,2,Appartement,34,1,,,,,,2.263004,48.948334
2019-428805,2019-01-28,000001,Vente,114000,19,,RUE HENRI VASSEUR,2590,95100,95018,Argenteuil,95,,,95018000BD0539,,,313,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.263004,48.948334
2019-428806,2019-02-14,000001,Vente en l'état futur d'achèvement,149500,,,,,,95582,Sannois,95,,,95582000AC0724,,,73,,,,,,,,,,1,,,,,,,,,,,
2019-428806,2019-02-14,000001,Vente en l'état futur d'achèvement,149500,,,,,,95582,Sannois,95,,,95582000AC0724,,,122,,,,,,,,,,1,,,,,,,,,,,
2019-428807,2019-02-15,000001,Vente en l'état futur d'achèvement,261500,,,,,,95582,Sannois,95,,,95582000AC0724,,,118,,,,,,,,,,1,,,,,,,,,,,
2019-428807,2019-02-15,000001,Vente en l'état futur d'achèvement,261500,,,,,,95582,Sannois,95,,,95582000AC0724,,,50,,,,,,,,,,1,,,,,,,,,,,
2019-428808,2019-01-21,000001,Vente,425000,26,,RUE DE VAUCELLE,5140,95100,95018,Argenteuil,95,,,95018000AP0248,,,,,,,,,,,,,0,1,Maison,140,5,S,sols,,,385,2.272352,48.951219
2019-428809,2019-02-15,000001,Vente en l'état futur d'achèvement,156600,,,,,,95582,Sannois,95,,,95582000AC0724,,,59,,,,,,,,,,1,,,,,,,,,,,
2019-428809,2019-02-15,000001,Vente en l'état futur d'achèvement,156600,,,,,,95582,Sannois,95,,,95582000AC0724,,,91,,,,,,,,,,1,,,,,,,,,,,
